"iso3","year","value"
"AZE",1992,4220.14637291832
"AZE",1993,3272.23795027702
"AZE",1994,2647.76538426156
"AZE",1995,2356.89780147658
"AZE",1996,2406.7723161914
"AZE",1997,2565.40828177036
"AZE",1998,2826.70693433931
"AZE",1999,3051.94233354906
"AZE",2000,3439.14442872326
"AZE",2001,3834.89815906415
"AZE",2002,4230.40590214072
"AZE",2003,4718.42112339403
"AZE",2004,5247.53834365156
"AZE",2005,6854.93618778844
"AZE",2006,9398.01324794263
"AZE",2007,11973.9596323536
"AZE",2008,13216.8434974432
"AZE",2009,14245.503536619
"AZE",2010,14930.4099928423
"AZE",2011,14804.5744507911
"AZE",2012,15994.1466501837
"AZE",2013,17267.5118919538
"AZE",2014,17563.6122454385
"AZE",2015,15075.2726347911
"AZE",2016,14535.8020210633
"AZE",2017,14315.9296431061
"AZE",2018,15282.9995232298
"AZE",2019,16675.3179361558
"AZE",2020,15163.5703327282
"AZE",2021,20111.3756952109
"AZE",2022,22552.0886560523
"AZE",2023,23651.5994852756
"AZE",2024,25088.9993757134
"BDI",1990,598.305045994166
"BDI",1991,636.146440172434
"BDI",1992,639.876865850147
"BDI",1993,633.81242046807
"BDI",1994,618.519709020626
"BDI",1995,547.689757596573
"BDI",1996,512.745181432347
"BDI",1997,513.333205390103
"BDI",1998,533.471289523892
"BDI",1999,522.875578671651
"BDI",2000,519.237306665577
"BDI",2001,528.435573413436
"BDI",2002,544.922790017055
"BDI",2003,531.812612194556
"BDI",2004,551.562209243605
"BDI",2005,553.047973759863
"BDI",2006,579.707804423789
"BDI",2007,593.560734529723
"BDI",2008,609.042906461819
"BDI",2009,604.588154080249
"BDI",2010,613.695880049889
"BDI",2011,628.665448296178
"BDI",2012,637.247080191101
"BDI",2013,687.370968311715
"BDI",2014,724.371954183273
"BDI",2015,722.032898379933
"BDI",2016,764.282221636916
"BDI",2017,791.393494929898
"BDI",2018,823.013102241659
"BDI",2019,868.423731660834
"BDI",2020,958.135599490084
"BDI",2021,1035.53857384938
"BDI",2022,1104.77718764878
"BDI",2023,1149.98405842389
"BDI",2024,1194.94681370387
"BEL",1990,18687.7257960975
"BEL",1991,19600.8963598198
"BEL",1992,20272.01785535
"BEL",1993,20472.777919689
"BEL",1994,21518.2541385756
"BEL",1995,22446.2748072391
"BEL",1996,22745.2145866007
"BEL",1997,23733.4493485094
"BEL",1998,24370.3723671522
"BEL",1999,25440.8411888638
"BEL",2000,27794.0511630862
"BEL",2001,28793.5142643594
"BEL",2002,30282.2886450283
"BEL",2003,30930.6283334744
"BEL",2004,32059.6878637798
"BEL",2005,33177.8909458158
"BEL",2006,35251.4450697593
"BEL",2007,36798.1918857259
"BEL",2008,37883.3319417819
"BEL",2009,37905.658312629
"BEL",2010,39839.9772772918
"BEL",2011,41244.8495035213
"BEL",2012,42483.5250666788
"BEL",2013,43864.1204196838
"BEL",2014,45147.6429534057
"BEL",2015,46071.914889496
"BEL",2016,48414.5518065681
"BEL",2017,50256.0631772784
"BEL",2018,52466.7330784599
"BEL",2019,56712.469571978
"BEL",2020,56120.0958420466
"BEL",2021,60669.2137746531
"BEL",2022,69128.1388883843
"BEL",2023,71946.1447190292
"BEL",2024,73514.4831045258
"BEN",1990,1186.11606902616
"BEN",1991,1239.22499734744
"BEN",1992,1265.25241875078
"BEN",1993,1311.34449338815
"BEN",1994,1316.24432539105
"BEN",1995,1395.26644444059
"BEN",1996,1443.96771280369
"BEN",1997,1507.92415400422
"BEN",1998,1537.14382552758
"BEN",1999,1592.13782139447
"BEN",2000,1671.35725172854
"BEN",2001,1745.98256227696
"BEN",2002,1799.88269639499
"BEN",2003,1841.60297283874
"BEN",2004,1915.34644346381
"BEN",2005,1945.56414052296
"BEN",2006,2020.60567734722
"BEN",2007,2135.53787873721
"BEN",2008,2215.35163859542
"BEN",2009,2213.32895620809
"BEN",2010,2220.32854611489
"BEN",2011,2264.84186926384
"BEN",2012,2346.08416204547
"BEN",2013,2511.65309588333
"BEN",2014,2670.41561399187
"BEN",2015,2725.33724817144
"BEN",2016,2842.0246258376
"BEN",2017,2885.89383987721
"BEN",2018,2965.30628143664
"BEN",2019,3148.97969597838
"BEN",2020,3244.58772756805
"BEN",2021,3464.2886286745
"BEN",2022,3844.15415745816
"BEN",2023,4129.9661200142
"BEN",2024,4434.5642184028
"BFA",1990,566.944147291823
"BFA",1991,623.26800170847
"BFA",1992,623.38499529255
"BFA",1993,644.03546436099
"BFA",1994,649.842407598738
"BFA",1995,683.639151581195
"BFA",1996,753.30916674031
"BFA",1997,793.970841435486
"BFA",1998,838.079355290011
"BFA",1999,886.434090650903
"BFA",2000,896.477481510815
"BFA",2001,947.919374676953
"BFA",2002,973.983933383218
"BFA",2003,1037.83799374653
"BFA",2004,1079.00009142751
"BFA",2005,1171.76432319587
"BFA",2006,1244.00243844319
"BFA",2007,1290.49951017424
"BFA",2008,1351.36041569133
"BFA",2009,1359.69224907302
"BFA",2010,1449.42216382921
"BFA",2011,1531.34338243982
"BFA",2012,1571.83884477315
"BFA",2013,1642.89213125776
"BFA",2014,1661.31773793757
"BFA",2015,1691.57935387408
"BFA",2016,1881.75893134407
"BFA",2017,2042.40295259917
"BFA",2018,2073.3235382155
"BFA",2019,2232.16282016585
"BFA",2020,2380.72282781802
"BFA",2021,2486.43093147762
"BFA",2022,2645.24067996611
"BFA",2023,2759.30205484605
"BFA",2024,2895.89152033665
"BGD",1990,940.65447083893
"BGD",1991,987.313199448192
"BGD",1992,1044.89188613062
"BGD",1993,1099.38588803798
"BGD",1994,1145.110166087
"BGD",1995,1206.36646705186
"BGD",1996,1260.7548952152
"BGD",1997,1315.46923329136
"BGD",1998,1372.95383934707
"BGD",1999,1429.9864525185
"BGD",2000,1511.90500588844
"BGD",2001,1597.58740614435
"BGD",2002,1658.80230934569
"BGD",2003,1746.12725782298
"BGD",2004,1861.51256285455
"BGD",2005,2019.73839563431
"BGD",2006,2195.29485460994
"BGD",2007,2388.10025160357
"BGD",2008,2554.85788238719
"BGD",2009,2675.25945926785
"BGD",2010,2833.69544368864
"BGD",2011,3051.26983271811
"BGD",2012,3434.27815090447
"BGD",2013,3691.10431102117
"BGD",2014,3972.50647733491
"BGD",2015,4212.23578089428
"BGD",2016,4579.13228682862
"BGD",2017,4882.60692615639
"BGD",2018,5490.15881865179
"BGD",2019,6047.12401504125
"BGD",2020,6640.58437331062
"BGD",2021,7441.06913961254
"BGD",2022,8450.54902533941
"BGD",2023,9147.7775066555
"BGD",2024,9646.76984383255
"BGR",1990,7547.98203130235
"BGR",1991,7215.3390271308
"BGR",1992,6916.9614884505
"BGR",1993,7031.97169211548
"BGR",1994,7337.56505256554
"BGR",1995,7742.85741674653
"BGR",1996,6849.0021040768
"BGR",1997,5750.67799659654
"BGR",1998,6178.05769921083
"BGR",1999,5807.80054750818
"BGR",2000,6424.14537295881
"BGR",2001,6960.28610141959
"BGR",2002,7786.40436399963
"BGR",2003,8416.40773414609
"BGR",2004,9200.48242563727
"BGR",2005,10291.428291498
"BGR",2006,11405.5885694601
"BGR",2007,12821.840411182
"BGR",2008,14346.8484556532
"BGR",2009,14188.1048821302
"BGR",2010,14954.2543206827
"BGR",2011,15747.3476582908
"BGR",2012,16327.3382758143
"BGR",2013,16893.7689556096
"BGR",2014,17990.7621498811
"BGR",2015,18896.102861651
"BGR",2016,20745.8472094399
"BGR",2017,22317.2548948063
"BGR",2018,23997.6876896184
"BGR",2019,26765.7192049867
"BGR",2020,27351.8607448601
"BGR",2021,30959.1118459807
"BGR",2022,36320.1422295192
"BGR",2023,38829.1913208102
"BGR",2024,41969.4515718999
"BHR",1990,26902.061145816
"BHR",1991,31657.3640438852
"BHR",1992,33648.226872634
"BHR",1993,37869.5046366226
"BHR",1994,37579.1686459873
"BHR",1995,38839.4365183712
"BHR",1996,40105.8476952372
"BHR",1997,40965.3457278065
"BHR",1998,42281.2952059673
"BHR",1999,43560.5377467354
"BHR",2000,45687.5217405647
"BHR",2001,46161.5758464288
"BHR",2002,45091.4894218656
"BHR",2003,45426.9345932944
"BHR",2004,46317.0284804025
"BHR",2005,47268.2721612188
"BHR",2006,48009.4917421504
"BHR",2007,49347.494619615
"BHR",2008,50330.3248622522
"BHR",2009,48625.6569231596
"BHR",2010,49254.5770084238
"BHR",2011,52677.4511190668
"BHR",2012,56712.5692656153
"BHR",2013,56310.3117458189
"BHR",2014,54299.0564613228
"BHR",2015,48034.2468880503
"BHR",2016,47428.9018907649
"BHR",2017,50184.5005767301
"BHR",2018,51993.1307818652
"BHR",2019,56599.5214364411
"BHR",2020,53436.0316999712
"BHR",2021,54954.6757895532
"BHR",2022,61677.6538492695
"BHR",2023,64171.0857359052
"BHR",2024,66941.2430367989
"BHS",1990,19817.3559352245
"BHS",1991,19296.1239133846
"BHS",1992,18635.9143047888
"BHS",1993,18780.8853879847
"BHS",1994,19440.9244516914
"BHS",1995,20377.3363160798
"BHS",1996,21287.3553874746
"BHS",1997,21606.2453220863
"BHS",1998,22555.7881905765
"BHS",1999,24183.5876637041
"BHS",2000,25421.6229400308
"BHS",2001,26351.0760257803
"BHS",2002,27171.3084133541
"BHS",2003,27030.8969356877
"BHS",2004,27659.5379539899
"BHS",2005,29142.9002176758
"BHS",2006,30401.5076891956
"BHS",2007,31232.1313724409
"BHS",2008,30678.6265531484
"BHS",2009,29196.6178474292
"BHS",2010,29624.975385096
"BHS",2011,30073.6769305961
"BHS",2012,31035.5500568874
"BHS",2013,30294.4768305201
"BHS",2014,31726.1740873862
"BHS",2015,32137.5784729905
"BHS",2016,32285.2760366069
"BHS",2017,34282.1710357791
"BHS",2018,35227.7619063243
"BHS",2019,36116.0002025353
"BHS",2020,27204.625909518
"BHS",2021,31064.6822166194
"BHS",2022,36791.4010460964
"BHS",2023,39090.1214737976
"BHS",2024,41197.9342548477
"BIH",1990,1042.76704125702
"BIH",1991,975.132564102039
"BIH",1992,982.456940301934
"BIH",1993,1066.98886426775
"BIH",1994,1269.2975304953
"BIH",1995,1506.82892477444
"BIH",1996,2268.56289865693
"BIH",1997,3041.04198401472
"BIH",1998,3523.83173134224
"BIH",1999,3875.16532543495
"BIH",2000,4147.92009953318
"BIH",2001,4306.65243238352
"BIH",2002,4664.66989005718
"BIH",2003,4917.24213532278
"BIH",2004,5407.42779562896
"BIH",2005,5955.82944980971
"BIH",2006,6869.02619326211
"BIH",2007,7686.12870574572
"BIH",2008,8586.76034539604
"BIH",2009,8698.13506849581
"BIH",2010,9085.74294205836
"BIH",2011,9761.47624447272
"BIH",2012,10121.1905288877
"BIH",2013,10808.2715682853
"BIH",2014,11167.8379494776
"BIH",2015,11845.4522958172
"BIH",2016,12899.3962262974
"BIH",2017,13627.0944831749
"BIH",2018,14858.5590469909
"BIH",2019,16428.8136580107
"BIH",2020,16369.9353197836
"BIH",2021,18286.7373324233
"BIH",2022,21651.2952374862
"BIH",2023,23376.2227477141
"BIH",2024,25043.0886396127
"BLR",1990,5220.47473044041
"BLR",1991,5329.79780911608
"BLR",1992,4917.1211564349
"BLR",1993,4640.85663758565
"BLR",1994,4190.32389049471
"BLR",1995,3845.7068203495
"BLR",1996,4039.34042566187
"BLR",1997,4596.48615921538
"BLR",1998,5061.33499075145
"BLR",1999,5331.41743570722
"BLR",2000,5795.65223573862
"BLR",2001,6238.09862372757
"BLR",2002,6697.15436193606
"BLR",2003,7361.72161071026
"BLR",2004,8482.92020698503
"BLR",2005,9636.89112385763
"BLR",2006,10994.5981291041
"BLR",2007,12320.0240264282
"BLR",2008,13886.1314072566
"BLR",2009,14034.1911204499
"BLR",2010,15339.0999035972
"BLR",2011,16563.2014078209
"BLR",2012,18114.7508606708
"BLR",2013,19014.0529737698
"BLR",2014,19037.8847440186
"BLR",2015,18133.5313085883
"BLR",2016,17832.4778855815
"BLR",2017,18413.747563367
"BLR",2018,20025.9815543598
"BLR",2019,22301.5932411839
"BLR",2020,24872.3066744528
"BLR",2021,27611.1801135157
"BLR",2022,28429.4948821827
"BLR",2023,30834.1773668111
"BLR",2024,33010.3307605357
"BLZ",1990,4467.10939538921
"BLZ",1991,5052.73723386738
"BLZ",1992,5705.79064932343
"BLZ",1993,6074.89478682658
"BLZ",1994,6072.66003740283
"BLZ",1995,6090.87963612643
"BLZ",1996,6087.14883018667
"BLZ",1997,6242.51698431038
"BLZ",1998,6333.37021359852
"BLZ",1999,6790.43061599009
"BLZ",2000,7543.73447178525
"BLZ",2001,7851.62162856677
"BLZ",2002,8153.66392623285
"BLZ",2003,8849.64628939549
"BLZ",2004,9244.91166156485
"BLZ",2005,9466.1427445401
"BLZ",2006,9909.68014440777
"BLZ",2007,10225.986730898
"BLZ",2008,9975.08124355363
"BLZ",2009,9727.98868509362
"BLZ",2010,9747.8256219459
"BLZ",2011,9721.88084559988
"BLZ",2012,9303.37857455225
"BLZ",2013,9525.83089030578
"BLZ",2014,9489.91221371385
"BLZ",2015,9538.38691146009
"BLZ",2016,9399.03567052789
"BLZ",2017,9120.65338346029
"BLZ",2018,9497.23480443418
"BLZ",2019,10499.962073199
"BLZ",2020,9638.89513695889
"BLZ",2021,11716.3267818656
"BLZ",2022,13461.2098451613
"BLZ",2023,13729.892058721
"BLZ",2024,14346.5188049737
"BMU",1990,35944.5383502772
"BMU",1991,35583.9918588002
"BMU",1992,36109.732857216
"BMU",1993,37812.9984919051
"BMU",1994,38603.8538837736
"BMU",1995,40917.6104146492
"BMU",1996,42545.1202187236
"BMU",1997,44995.7854570556
"BMU",1998,46915.8458365428
"BMU",1999,48798.9050127885
"BMU",2000,54176.377748356
"BMU",2001,59092.8759704678
"BMU",2002,58862.6907986795
"BMU",2003,61829.3240116897
"BMU",2004,64790.2739198061
"BMU",2005,67771.4683756141
"BMU",2006,73590.1160702265
"BMU",2007,77894.0646213844
"BMU",2008,77556.4350038925
"BMU",2009,73336.9875151545
"BMU",2010,72188.6928304585
"BMU",2011,70911.542318725
"BMU",2012,69149.0500342682
"BMU",2013,71519.6398526584
"BMU",2014,71988.5383627822
"BMU",2015,75943.4642970922
"BMU",2016,80412.1834895484
"BMU",2017,85680.9701917217
"BMU",2018,85978.2177227009
"BMU",2019,90984.4576708318
"BMU",2020,85146.4006275696
"BMU",2021,92319.6714861219
"BMU",2022,105142.409967183
"BMU",2023,114372.049927372
"BMU",2024,124252.835702586
"BOL",1990,2796.6582759069
"BOL",1991,2980.73517857457
"BOL",1992,3036.28011808239
"BOL",1993,3177.29640267852
"BOL",1994,3331.48694317208
"BOL",1995,3493.83709216274
"BOL",1996,3644.90018385362
"BOL",1997,3821.80736532305
"BOL",1998,3988.09230594345
"BOL",1999,3991.49666336341
"BOL",2000,4113.04245150496
"BOL",2001,4204.93622748505
"BOL",2002,4303.83514661302
"BOL",2003,4432.92085269619
"BOL",2004,4662.97077714293
"BOL",2005,4937.86997682486
"BOL",2006,5244.16021230209
"BOL",2007,5536.56815653658
"BOL",2008,5889.94339081976
"BOL",2009,6024.05947397942
"BOL",2010,6245.33863197671
"BOL",2011,6597.96217604867
"BOL",2012,7183.82602452107
"BOL",2013,8068.72017230776
"BOL",2014,8628.94266128598
"BOL",2015,8757.31777115406
"BOL",2016,9242.02728323599
"BOL",2017,10420.3923250933
"BOL",2018,10758.4075594003
"BOL",2019,11005.3541169156
"BOL",2020,9580.98962081658
"BOL",2021,11202.4409836707
"BOL",2022,12306.7293128695
"BOL",2023,12892.1249578777
"BOL",2024,12877.6351184372
"BRA",1990,6687.92294838768
"BRA",1991,6866.63038059728
"BRA",1992,6869.41000551049
"BRA",1993,7259.98885683476
"BRA",1994,7727.24541738904
"BRA",1995,8096.91149194686
"BRA",1996,8300.63414154543
"BRA",1997,8601.60903057465
"BRA",1998,8598.80569222596
"BRA",1999,8634.60784577029
"BRA",2000,9091.76851349271
"BRA",2001,9303.64529208666
"BRA",2002,9616.59485486268
"BRA",2003,9801.9621245505
"BRA",2004,10525.7113782454
"BRA",2005,11081.2474735736
