"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"India","IND","Surface area (sq. km)","AG.SRF.TOTL.K2","","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","","",
"Not classified","INX","Surface area (sq. km)","AG.SRF.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Surface area (sq. km)","AG.SRF.TOTL.K2","","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","","",
"Iran, Islamic Rep.","IRN","Surface area (sq. km)","AG.SRF.TOTL.K2","","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","","",
"Iraq","IRQ","Surface area (sq. km)","AG.SRF.TOTL.K2","","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","435240","435240","435240","435240","435052","435052","435052","435052","435052","435052","435052","435052","435050","435050","","",
"Iceland","ISL","Surface area (sq. km)","AG.SRF.TOTL.K2","","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","","",
"Israel","ISR","Surface area (sq. km)","AG.SRF.TOTL.K2","","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","","","",
"Italy","ITA","Surface area (sq. km)","AG.SRF.TOTL.K2","","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302069","302068","302068","302068","302070","","",
"Jamaica","JAM","Surface area (sq. km)","AG.SRF.TOTL.K2","","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","","",
"Jordan","JOR","Surface area (sq. km)","AG.SRF.TOTL.K2","","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","89320","89320","89320","89320","89320","89320","89320","89320","89320","89320","89318","89318","89318","89318","","",
"Japan","JPN","Surface area (sq. km)","AG.SRF.TOTL.K2","","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377880","377890","377900","377910","377910","377920","377930","377940","377947","377950","377955","377960","377962","377962","377971","377970","377970","377974","377974","377974","377974","377969.27","","",
"Kazakhstan","KAZ","Surface area (sq. km)","AG.SRF.TOTL.K2","","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724900","2724900","2724902","","",
"Kenya","KEN","Surface area (sq. km)","AG.SRF.TOTL.K2","","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","","",
"Kyrgyz Republic","KGZ","Surface area (sq. km)","AG.SRF.TOTL.K2","","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199949","199949","199949","199949","199949","199949","199949","199950","199950","199950","199949","199950","199950","199950","","",
"Cambodia","KHM","Surface area (sq. km)","AG.SRF.TOTL.K2","","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","","",
"Kiribati","KIR","Surface area (sq. km)","AG.SRF.TOTL.K2","","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","","",
"St. Kitts and Nevis","KNA","Surface area (sq. km)","AG.SRF.TOTL.K2","","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","","",
"Korea, Rep.","KOR","Surface area (sq. km)","AG.SRF.TOTL.K2","","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99540","99590","99600","99620","99650","99680","99720","99830","99900","100030","100030","100150","100266","100280","100295","100339","100360","100380","100400","100410","100430","100440","","",
"Kuwait","KWT","Surface area (sq. km)","AG.SRF.TOTL.K2","","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","","",
"Latin America & Caribbean (excluding high income)","LAC","Surface area (sq. km)","AG.SRF.TOTL.K2","","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18235390","18208200","18208200","18208200","18208200","18208200","18208200","18208200","18208200","18208200","18208200","18208200","18208200","18208192","18208192","18208190","18208191","18208186","18208186","18208186","18208186","18208187","18306356.463","18305225.513","18305225.513","18299873.284","","",
"Lao PDR","LAO","Surface area (sq. km)","AG.SRF.TOTL.K2","","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","236800","","",
"Lebanon","LBN","Surface area (sq. km)","AG.SRF.TOTL.K2","","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","10450","","",
"Liberia","LBR","Surface area (sq. km)","AG.SRF.TOTL.K2","","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","111370","","",
"Libya","LBY","Surface area (sq. km)","AG.SRF.TOTL.K2","","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","1759540","","",
"St. Lucia","LCA","Surface area (sq. km)","AG.SRF.TOTL.K2","","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","620","","",
"Latin America & Caribbean","LCN","Surface area (sq. km)","AG.SRF.TOTL.K2","","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452718","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20452628","20425438","20425438","20425438","20425438","20425438","20425438","20425438","20425438","20425438","20425438","20425438","20425438","20425430","20425480","20425478","20425479","20425374","20425374","20425978","20425978","20425979","20524148.463","20523017.513","20523017.513","20517665.284","","",
"Least developed countries: UN classification","LDC","Surface area (sq. km)","AG.SRF.TOTL.K2","","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20720451","20756485.16","20756484.203","20756453.95","20756421.777","20756438.479","20756450.8","20756445.478","20756724.019","20775790.65","20775758.508","20774915.015","20774968.605","20774955.944","20775297.218","20774896.387","20774880.206","20774839.027","20774839.027","20774839.027","","",
"Low income","LIC","Surface area (sq. km)","AG.SRF.TOTL.K2","","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13751780","13869380","13869380","13869380","13869380","13869380","13869380","13869380","13869380","13869380","13869380","13869380","13873470.86","13873470.003","13873439.95","13873406.677","13873424.279","13873436.3","13873431.578","13873710.619","13892776.75","13892743.908","13892730.815","13892783.405","13892772.244","13892766.018","13892772.887","13892756.106","13892718.327","13892718.327","13892718.327","","",
"Liechtenstein","LIE","Surface area (sq. km)","AG.SRF.TOTL.K2","","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","","",
"Sri Lanka","LKA","Surface area (sq. km)","AG.SRF.TOTL.K2","","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","65610","","",
"Lower middle income","LMC","Surface area (sq. km)","AG.SRF.TOTL.K2","","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19317881","19317881","19319921","19320001","19320001","19320001","19320001","19320001","19320001","19320001","19318661","19318671","19318671","19319341","19319371","19319401","19319421","19312498","19312498","19312498","19312498","19312498","19312498","19307331","19307341","19307391","19307401","19305722","19307620","19307620","19307620","19307459","19307998","19307901","19307904","19307898","19307907","19306173","19310998","19310999","19311346","19310945","19311005","19311036","19311044.8","19305015","","",
"Low & middle income","LMY","Surface area (sq. km)","AG.SRF.TOTL.K2","","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77504663","77504663","77506703","77506783","77506783","77506783","77506783","77506783","77506783","77506783","77505443","77505453","77505453","77506123","77506153","77506183","77623873","77616950","77616950","77616940","77616930","77589740","77589740","77584563","77584567.2","77584616.2","77584625.7","77587047.36","77588943.803","77588913.35","77588879.477","77588736.079","77586207.3","77586097.578","77586346.619","77605404.75","77604789.908","77603038.815","77610515.405","77610872.244","77614357.018","77613909.087","77714992.339","77710492.359","77710689.41","77699312.131","","",
"Lesotho","LSO","Surface area (sq. km)","AG.SRF.TOTL.K2","","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","30360","","",
"Late-demographic dividend","LTE","Surface area (sq. km)","AG.SRF.TOTL.K2","","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45782859.9","45782859.9","45784899.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45784979.9","45783639.9","45783649.9","45783649.9","45784319.9","45784349.9","45784379.9","45784479.9","45784479.9","45784479.9","45784469.9","45784459.9","45784459.9","45784459.9","45782050.9","45782055.1","45782104.1","45782113.6","45782127.4","45784024.7","45784014.3","45784013.7","45783857.7","45783861.9","45783771.9","45783740.9","45783732.9","45783458.9","45783603.9","45783552.9","45784524.9","45784428.9","45784351.9","45784137.9","45779681.699","45779856.75","45774514.471","","",
"Lithuania","LTU","Surface area (sq. km)","AG.SRF.TOTL.K2","","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65300","65286","65286","65286","65286","65290","65290","65290","65290","65286","","",
"Luxembourg","LUX","Surface area (sq. km)","AG.SRF.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","2590","","",
"Latvia","LVA","Surface area (sq. km)","AG.SRF.TOTL.K2","","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64594","64590","64590","64590","","",
"Macao SAR, China","MAC","Surface area (sq. km)","AG.SRF.TOTL.K2","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","26","27","27","28","28","28.6","29.2","29.2","29.5","29.7","29.9","29.9","30.3","30.3","30.4","30.5","30.8","32.9","32.9","32.9","33","","","",
"St. Martin (French part)","MAF","Surface area (sq. km)","AG.SRF.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","50","50","50","50","50","50","50","50","","",
"Morocco","MAR","Surface area (sq. km)","AG.SRF.TOTL.K2","","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","446550","","",
"Monaco","MCO","Surface area (sq. km)","AG.SRF.TOTL.K2","","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","2.027","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.92","74.9","74.9","","",
"Moldova","MDA","Surface area (sq. km)","AG.SRF.TOTL.K2","","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33840","33840","33850","33850","33840","33840","33840","33840","33840","33840","33840","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","33850","","",
"Madagascar","MDG","Surface area (sq. km)","AG.SRF.TOTL.K2","","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587040","587295","587295","587295","587295","587295","587295","587295","587295","587295","587295","587295","587295","","",
"Maldives","MDV","Surface area (sq. km)","AG.SRF.TOTL.K2","","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Surface area (sq. km)","AG.SRF.TOTL.K2","","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837267.9","12837287.9","12837287.9","12837287.9","12837287.9","12837287.9","12837287.9","12837287.9","12837287.9","12837287.9","12837287.9","12837287.9","12837297.9","12837307.9","12837317.9","12837317.9","12837327.9","12837337.9","12834797.9","12834799.9","12834804.9","12834807.9","12834619.9","12834500.9","12834508.9","12834509.9","12834510.9","12834510.9","12834511.9","12834513.9","12834521.9","12806426.9","","",
"Mexico","MEX","Surface area (sq. km)","AG.SRF.TOTL.K2","","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964375","1964375","1964375","1964375","1964375","1964375","1964375","1964375","1964375","","",
"Marshall Islands","MHL","Surface area (sq. km)","AG.SRF.TOTL.K2","","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","","",
"Middle income","MIC","Surface area (sq. km)","AG.SRF.TOTL.K2","","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63752883","63752883","63754923","63755003","63755003","63755003","63755003","63755003","63755003","63755003","63753663","63753673","63753673","63754343","63754373","63754403","63754493","63747570","63747570","63747560","63747550","63720360","63720360","63715183","63715187.2","63715236.2","63715245.7","63713576.5","63715473.8","63715473.4","63715472.8","63715311.8","63712771","63712666","63712636","63712628","63712046","63710308","63717732","63718100","63721591","63721136.2","63822236.233","63817774.032","63817971.083","63806593.804","","",
"North Macedonia","MKD","Surface area (sq. km)","AG.SRF.TOTL.K2","","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","25710","","",
"Mali","MLI","Surface area (sq. km)","AG.SRF.TOTL.K2","","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","1240190","","",
"Malta","MLT","Surface area (sq. km)","AG.SRF.TOTL.K2","","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","320","","",
"Myanmar","MMR","Surface area (sq. km)","AG.SRF.TOTL.K2","","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","676590","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Surface area (sq. km)","AG.SRF.TOTL.K2","","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10226920","10224380","10224380","10224380","10224380","10224192","10224192","10224193","10224193","10224193","10224193","10224191","10224191","10224194","10218169","","",
"Montenegro","MNE","Surface area (sq. km)","AG.SRF.TOTL.K2","","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","13810","","",
"Mongolia","MNG","Surface area (sq. km)","AG.SRF.TOTL.K2","","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564120","1564116","1564116","1564116","1564115.749","1564116","1564115.75","","",
"Northern Mariana Islands","MNP","Surface area (sq. km)","AG.SRF.TOTL.K2","","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","","",
"Mozambique","MOZ","Surface area (sq. km)","AG.SRF.TOTL.K2","","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","799380","","",
